final_price,available_for_delivery,available_for_pickup,brand,review_count,product_id,product_name,category_name,root_category_name,rating,initial_price,discount
19.0,True,False,Raruxxin,14,2116483962,Ruanyu Women Cap Sleeve Blouses T-Shirt V Neck Solid Basic Tops Ladies Casual Loose Fit Tee,Tshirts for Women,Clothing,3.9,24.66,5.69
38.7,True,False,BrylaneHome,104,5005432766,BrylaneHome Pre-Lit Rod-Pocket Curtain Panel,Shop Curtains,Home,4.3,51.23,12.57
30.0,True,False,Coevals Club,4,5333084803,COEVALS CLUB Men's Embroidered Western Cowboy Long Sleeve Pearl Snap Two Pockets Casual Button up Shirts Black 2-01 XX-Large,Mens Casual Button Down Shirts,Clothing,5,44.99,15.0
25.0,True,False,MUK LUKS,3,5088382174,"Muk Luks Soft Knit Matching Family Pajama Set , Black/Red Check, P/1X",Plaid Pajamas,Clothing,3.7,27.99,3.0
28.6,True,False,Leading Lady,1766,187606582,The Brigitte Full Coverage - Padded Wirefree T-Shirt Bra,Plus Size T-Shirt Bras,Clothing,4.1,44.0,15.4
32.0,True,False,Good Choice,2245,5605488846,Good Choice Womens Kimora Faux Leather Bow Peep-Toe Heels,Block Heels,Clothing,4.3,49.99,18.0
23.0,True,False,Cherokee,179,162709782,Cherokee Workwear Prints Women's Scrubs Jacket Snap Front Warm Up 4350,Scrub Tops,Clothing,4.5,28.57,5.58
33.0,True,False,Ginger Lyne Collection,173,682025831,Black Wedding Ring Set for Women CZ Halo Black Sterling Slver Engagement Ring Ginger Lyne Collection,Gemstone Engagement Rings,Jewelry,4.3,38.99,6.0
52.4,True,False,Georgia Boot,2,5497424655,Georgia Boot Mossy Oak Bottomlands Romeo Work Shoe Size 10.5(M),Mens Shoes,Clothing,4,90.0,37.62
24.0,True,False,Exclusivo Mezcla,106,557735516,"Exclusivo Mezcla 4 Pack Microfiber Cabana Striped Large Beach/Pool/Bath Towel for Adults (Yellow, 30"" x 60"") - Soft, Quick Dry, Lightweight and Absorbent",Beach Towels,Home,3.7,79.98,55.99
38.0,True,False,Comfort Canopy,82,1357206123,Comfort Canopy - 4 Piece Gray Small Polka Dot Bed Sheets for California King Bedding,Bed Sheets,Home,4.9,109.99,72.0
18.9,True,False,VEPKUL,120,5395428588,VEPKUL Women's Plus Size Cold Shoulder Dresses 3X Short Sleeve Casual Summer Dresses T Shirt Swing Dress A Line Flowy Beach Sundress with Pockets,Casual Dresses,Clothing,4.8,28.99,10.11
11.0,True,False,DreamXi,118,6195974233,Women's Long Sleeve Tunic Tops Casual Round Neck T-Shirts Front Twist Top,Plus Size Tshirts,Clothing,4.3,29.99,19.0
15.0,True,False,Inadays,142,1979723992,"Inadays Men's Swim Trunks with Mesh Lining Quick Dry Beach Shorts Sports Shorts Bathing Suit Boardshorts Swimwear, Black, M",Mens Swimwear,Clothing,4.1,32.99,18.0
78.3,True,False,Hauteloom,8,2399732101,"Hauteloom Emirgazi Living Room, Bedroom Patio Outdoor Area Rug - Global - Blue, Gray - 4'3"" x 5'11""",Plastic Outdoor Rugs,Patio & Garden,4.5,87.0,8.7
5.87,False,True,Dr Teal's,139,830467712,"Dr Teal's Kids 3-in-1 Bubble Bath, Body Wash & Shampoo with Oat & Milk, 20 fl oz",Dr Teal's Bubble Bath,Personal Care,4.8,16.988,6.526000000000001
99.0,True,False,Nexgrill,106,1639387353,Nexgrill 1 Burner Cast Aluminum Tabletop Propane Gas Grill - Black,Propane Gas Grills,Patio & Garden,4.6,179.0,80.03
20.0,True,False,MLANM,22,1943829458,"MLANM Women Long Sleeve Polka Dot Casual Modest Work Midi Knee Length Dress with Pocket, XL Floral Yellow White",Casual Dresses,Clothing,4.7,43.99,24.0
88.2,True,False,Amay's,5,2005313526,"Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 24 Inch Deep Pockets Solid Pattern ( RV Short Queen, Ivory )",Sateen Sheets,Home,4.2,97.99,9.8
45.0,True,False,Veehoo,5012,627797299,"Veehoo Cooling Elevated Dog Bed, Portable Raised Pet Cot with Washable Mesh, X Large, Black Silver",Outdoor Dog Beds,Pets,4.6,62.58,17.59
20.0,True,False,PatPat,164,1282533428,"PatPat Floral Girl Dress Toddler Girl Clothes 2pcs Kid Sleeveless Dress and Long Sleeve Ruffled Cardigan Outfits Set, Brown, 18-24 Months",Toddler Girls Outfit Sets,Clothing,4.7,33.99,14.0
85.0,True,False,Zampa,37,996202291,"Zampa Portable Foldable Pet playpen For Large Dogs, Small Puppies & Cats, Water resistant",All Dog Kennels,Pets,4.2,94.99,10.0
40.0,True,False,LifeStride,48,1549187083,LifeStride Womens Katrina 2 Wedge Espadrilles - Medium & Wide Width,Womens Casual Shoes,Clothing,4.3,49.99,10.0
40.8,True,False,Roaman's,879,1242706991,Roaman's Women's Plus Size Invisible Stretch Iconic A-Line Maxi Skirt,Womens Plus Skirts,Clothing,4.2,49.96,9.15
18.0,True,False,Alanda,125,5291608666,"ALANDA Cooling Pillowcases, 2 Pack King Size Pillowcases Ultra Cool Pillow Cases with Stretch Japanese Q-max 0.55 Arc-Chill Cooling Fiber for Hair Skin Night Sweat Hot Sleeper - Gray",Pillowcases,Home,4.7,22.99,5.0
15.0,True,False,Iceglad,10,5498695276,Iceglad Men's Hawaiian Shirt Short Sleeve Casual Button Down Shirt for Men Printed Summer Beach Shirt,Mens Casual Button Down Shirts,Clothing,4.6,38.99,24.01
37.0,True,False,Woman Within,4226,3400466863,Woman Within Women's Plus Size Bootcut Stretch Jean,Plus Size Jeans,Clothing,3.9,44.99,8.0
35.0,True,False,Dr. Scholl's,1529,5164405142,Dr. Scholl's Womens Lawless Ankle Western Bootie - Medium & Wide Width,Womens Booties,Clothing,4.3,49.93,14.95
15.0,True,False,CALIPESSA,38,1517101893,CALIPESSA Womens Navy Blue Crease Detail Skinny Leggings Elastic Waist Casual Solid Pencil Pants,Womens Pants,Clothing,3.9,31.99,17.0
5.89,True,False,PNTUTB,1,1189249949,"Pntutb Womens Clearance,Woman Fashion Print T-shirt Mid-length 3/4 Sleeve Blouse Round Neck Casual Tops",Plus Size Tops,Clothing,4,6.69,0.8
30.6,True,False,U.S. Polo Assn.,32,212660235,U.S. Polo Assn. Men's Interlock Polo,Mens Polo Shirts,Clothing,4.7,37.67,7.05
15.0,True,False,Marvel,3,5032686642,"Marvel Avengers Boys T-Shirts - Captain America, Spider-Man, Iron Man, Hulk (2T-6)",Boys Tshirts,Clothing,2.3,17.98,3.0
11.7,True,False,SGI bedding,25,491183777,"SGI Pillow Case Yellow Solid 600 TC Euro sham 26X26"" 2 Piece",Pillowcases,Home,3.8,12.99,1.3
10.8,True,False,Bali,43,2969593587,Women's Bali DFSTBF Soft Touch Brief Panty (White 6),Womens Panties,Clothing,4.4,13.0,2.2
6.47,True,False,Every Man Jack,323,5753146161,"Every Man Jack Coconut + Vanilla Hydrating Body Wash for Men, Naturally Derived, 16.9 oz",Mens Body Wash,Personal Care,4.7,16.988,6.526000000000001
23.0,True,False,PISIQI,136,1836482959,Thermal Underwear Women's Super Soft Long John Set Bottom Ski Winter Warm Top and Bottom Black S-2XL,Womens Thermal Underwear,Clothing,4.6,27.99,5.0
19.0,True,False,SEGA,2,2071800712,SEGA Sonic The Hedgehog Little Girls Romper Little Kid to Big,Girls Rompers,Clothing,3,24.99,6.0
9.99,True,False,Just Love,38,786961428,"Just Love Girls Cotton Pajama Sets for Comfortable Sleepwear (Red - Buffalo Plaid Short Sleeve With Pant, 4T)",Girls Pajama Sets,Clothing,4.4,11.99,2.0
31.5,True,False,TheLovely,11,121961080,3 Packs of TheLovely Men's 3/4 Sleeve Crew Neck Raglan Jersey Baseball Tee Shirts,Mens Workout Shirts,Clothing,4.4,34.99,3.5
13.6,True,False,SHIBEVER,1038,5579917144,SHIBEVER Women T-Shirts Summer Short Sleeve Tops Casual Loose Tunic Tops Side Split Ladies Comfortable Crewneck Tops Blouse Purple S,Womens Tops,Clothing,4.5,19.99,6.4
6.85,True,False,Hanes,96,40329655,Hanes Boys 4-18 ComfortSmart Short Sleeve Tee,Boys Tshirts,Clothing,4.2,7.92,1.07
33.0,True,False,Ibtom Castle,24,5150388132,IBTOM CASTLE Flowers Girls Tulle Lace Dress for Kids Wedding Bridesmaid Pageant Birthday Party Communion Formal Princess Prom Maxi Gown 4-5 Years Light Green,Girls Dresses,Clothing,4.5,40.99,8.0
43.8,True,False,Ellos,4,2251005192,"ellos Women's Plus Size Smocked Waist Midi Dress - 14, Beige Rust Ditsy Floral",Plus Size Dresses,Clothing,5,52.92,9.13
20.0,True,False,JWD,276,1996695931,JWD Mens Henley Long Sleeve T-Shirt Cotton Casual Shirt US Medium VG Blue,Mens T-Shirts,Clothing,4.6,25.99,6.0
180.0,True,False,Hoteel,45,5178800099,"HOTEEL 10x20 Party Tent Pop Up Canopy,Easy Up Outdoor Tent with Wheeled Bag& Curled Edge,Canopy Event Tents for Parties,Wedding,Backyard,Camping,White",Canopies,Sports & Outdoors,4.4,299.99,120.0
15.0,True,False,Jkerther,35,1186578586,Breathable Car Seat Pad Mat Auto Chair Cushion Universal Vehicle Interior Set Coushion,Air Car Seat Cushions,Auto & Tires,3.8,18.88,3.88
9.99,True,False,UKAP,67,482608909,Boho Casual Tank Tops Sleeveless Blouse for Women Floral Print T-Shirt Summer Casual Loose Tank Vest Pleated Tunic Blouse Holiday Party Beach,Plus Size Activewear,Clothing,2.7,13.99,4.0
6.49,True,False,Puntoco,8,1432750193,"Puntoco Womens Plus Size Dress Clearance,Plus Size Women Lingerie Lace Halter Chemise Nightgown Underwear Nightdress +T-String Sleepwear Suit Navy XXXL(XXXL)",Lingerie Sets,Clothing,3.6,7.49,1.0
67.8,True,False,Levi's,1930,527669619,Levi's Men's 511 Slim Fit Jeans,Mens Slim Fit Jeans,Clothing,4.2,76.5,8.65
20.0,True,False,Wataxii,17,1311889122,Wataxii Men's Sweatpants Open Bottom Straight Leg Sweat Pants Black Baggy Sweatpants Men's Athletic Pants Jogger Sweatpants with Pockets,Mens Sweatpants,Clothing,4.2,29.99,10.0
22.9,True,False,NELEUS,143,937072834,"NELEUS Mens Compression Tank Top Athletic Workout Base Layer Undershirt 3 Pack,Black+Gray+Red,US Size S",Mens Workout Shirts,Clothing,4.3,32.0,9.11
45.0,True,False,LifeStride,2566,868795363,LifeStride Womens Diverse Ballet Flats - Various Widths Available,Ballet Flats,Clothing,4.3,64.99,20.0
17.0,True,False,Body Glove,16,2809598127,Body Glove Boys' Long Sleeve Rash Guard Shirt  2 Pack UPF 50+ Quick Dry Sun and Sand Protection Swim Shirt (2T-14),Boys Rash Guards and Swimsuit Sets,Clothing,4.2,24.99,8.01
6.24,True,False,Fruit of the Loom,49,124061797,Fruit of the Loom Boys 6-20 HD Cotton Short Sleeve T-Shirt,Boys Tshirts,Clothing,4.6,7.59,1.35
56.7,True,False,Comfortview,30,407423849,Comfortview Addi Bootie Short Ankle Boot Women's Winter Shoes (Wide Widths Available),Womens Booties,Clothing,4,71.17,14.48
18.0,True,False,Fantaslook,1606,1980636541,Fantaslook Sweatshirt for Women Long Sleeve Shirts Tunic Tops Color Block Crewneck Sweatshirts Side Split,Young Adult Sweatshirts & Hoodies,Clothing,4.1,69.99,52.0
36.0,True,False,HIG,717,2930335791,"HIG Light Weight Down Alternative Comforter Set, Twin, Plum, Reversible",Comforter Sets,Home,4.6,59.99,24.0
40.0,True,False,LifeStride,7,348229800,LifeStride Womens Charlotte Strappy Dress Sandals - Medium & Wide Width,Stilettos,Clothing,4.4,48.99,9.0
9.25,True,False,A4,35,156662195,"A4 Men's Cooling Performance Muscle T-Shirt, Black - L",Mens Workout Shirts,Clothing,4.5,10.52,1.27
88.2,True,False,Amay's,2,3193974299,"Amay Cotton 600TC 4-PCs Sheet Set Easily Fit upto 6-8 Inch Deep Pockets Stripe Pattern ( Emperor, White )",White Sheets,Home,3,97.99,9.8
99.2,True,False,Amay's,3,3499753228,Amay Rod Pocket Window Curtain Panel Black 84 Inch Wide by 84 Inch Long-1 Panel,Black Curtains,Home,5,124.0,24.8
14.7,True,False,Iceglad,12,5226395312,Iceglad Polo Shirts for Men V Neck Slim Fit Short Sleeve Performance Golf Shirt Knit Soft Tees,Mens Polo Shirts,Clothing,4.8,36.99,22.31
36.0,True,False,BDEUS,3,5630867280,"BDEUS King Mattress Topper, Cooling Mattress Pad Cover, Quilted Fitted Mattress Protector with 8-21"" Deep Pocket, Soft 3D Spiral Fiber Padding for Back Pain, Soft Comfortable Breathable,Dark Blue",Mattress Pads,Home,3.3,49.99,14.0
20.0,True,False,Conlun,448,2547269854,"Conlun Cat Litter Mat, 47"" x 35"" Premium Durable PVC, Non-Slip, Less Waste, Urine Waterproof",Cat Litter Mats,Pets,4.8,33.99,14.0
12.0,True,False,Kyle & Deena,14,142456486,"Kyle & Deena Baby Girl 3 PC Organza Creeper Set, Sizes Newborn-9 Months",Baby Girls Clothing,Clothing,4.9,14.99,3.0
17.0,True,False,Chiclily,167,5241683603,Chiclily Women's Summer Dresses Casual T Shirt Dresses Black XL Short Sleeve Flowy Beach Sundress with Pockets,Casual Dresses,Clothing,4.4,29.99,13.0
11.7,True,False,TheLovely,11,348114719,TheLovely Men's 3/4 Sleeve Crew Neck Raglan Jersey Baseball Tee Shirts (Single and Multi Packs Available),Mens Workout Shirts,Clothing,4.4,12.99,1.3
133.0,True,False,Amay's,8,2474453493,Amay Grommet Top Blackout Curtain Panel Greyish White 150 inch Wide by 84 inch Long-1 Panel,Shop Curtains,Home,5,166.0,33.2
16.7,True,False,Brach's,61,990338209,"Brach's Assorted Flavors Autumn Mix Candy, Halloween Candy, 40 oz, Bag",All Halloween Candy,Food,4,18.95,2.27
29.0,True,False,Chun YI,13,2195224775,"Chun Yi Non-slip Bathroom Rugs Chenille Soft Absorbent Plush Bath Mat (Blue,24""*60"")",Bathroom Rugs & Bath Mats,Home,4.6,34.99,6.0
22.9,True,False,Burt's Bees Baby,143,794674247,"Burt's Bees Baby Organic Cotton Unisex Pajamas, Zip-Front/Non-slip Footed Sleeper, 2-Pack",Gender Neutral Newborn Baby Clothing,Clothing,4.6,26.95,4.04
1690.0,True,False,WestinTrends,25,1793589243,"WestinTrends Malibu 7 Piece Adirondack Outdoor Dining Set, All Weather Poly Lumber Patio Table and Chairs Furniture Set, 71"" Trestle Dining Table and 6 Adirondack Dining Chair, Turquoise",7 Piece Patio Dining Set,Patio & Garden,4.6,2629.99,944.0
2.74,False,True,Beneful,637,35950141,"Purina Beneful Incredibites Wet Dog Food for Small Adult Dogs, Real Beef, 3 oz. Cans (24 Pack)",Pets Subscription,Pets,4.6,57.71888888888889,17.816666666666666
9.97,True,False,NYX Professional Makeup,1316,182202597,NYX Jumbo Eye Pencil (Color : #610 - Oyster),NYX Professional Eye Makeup,Beauty,4.2,28.814999999999998,11.002
35.0,True,False,Reebok,454,5090851666,Reebok Flexagon Energy 4 Men's Training Shoes,Reebok Mens Shoes,Clothing,4.4,65.0,30.03
125.0,True,False,Amay's,5,2809076142,"Amay Blackout Double Pinch Pleat Curtain Panel Draperies Navy Blue 84""W x 132""L-1 Panel",Shop Curtains,Home,4.2,156.0,31.2
2.24,False,True,Ragu,423,14123516,"Ragu Chunky Garden Pasta Sauce with Tomatoes, Onions, Celery, Carrots, Zucchini, Green Bell Peppers, 24 oz",Pantry staples,Food,4.2,23.263749999999998,6.07625
20.0,True,False,Dubinik,81,2406844307,Dubinik Mens Short Sleeve Button Down Shirts 100% Cotton Plaid Men's Casual Button-Down Shirts with Pocket,Mens Casual Button Down Shirts,Clothing,4.5,23.99,4.0
12.2,True,False,Local Hive,48,736753147,"Local Hive, Raw & Unfiltered, 100% U.S. Southwest Honey Blend, 16 oz Bottle",New in peanut butter and spreads,Food,4.9,23.263749999999998,6.07625
11.3,True,False,Agadir,19,28669603,Agadir Argan Oil Daily Moisturizing Conditioner 12.4 oz,All Conditioner,Beauty,4.7,19.99,8.65
7.29,True,False,LoyisViDion,1,1549752693,LoyisViDion Womens Sandals Clearance New Style Casual Women'S Sandals and Slippers with Flat Bottom for Outer Pink 6(37),Womens Flat Sandals,Clothing,5,10.19,2.9
40.0,True,False,NT Bay,2,5486964418,"Ntbay 5 Piece Twin Bedding Comforter Set, Ultra Soft and Breathable Bed in a Bag, Includes Quilted Comforter, Fitted Sheet, Flat Top Sheet, 2 Envelope Pillowcases, Black",Bed In A Bag,Home,3.5,49.99,10.0
15.0,True,False,TheLovely,17,329288230,Women & Plus(S-3X) Relaxed Fit Long Sleeve V-Neck Round Hem Jersey Tee Shirt Top (Single & Multi-Packs Available),Halloween Themed Clothing,Party & Occasions,4.6,16.99,2.0
20.0,True,False,Mellanni,181,540315334,"Mellanni Iconic Collection Pleated Microfiber Bed Skirt 15"" Drop, Twin, Gray",Bed Skirts,Home,4.8,26.97,7.0
9.99,True,False,KOOLSOLY,59,5260989718,"Outdoor Sun Hats for Men with 50+ UPF Protection Safari Cap Wide Brim Fishing Hat with Neck Flap, for Dad",Womens Bucket Hats,Clothing,5,14.99,5.0
26.5,True,False,Ruvanti,3,2599647180,"Ruvanti 4 Pack 100% Cotton Fabric Throw Pillows, 16x16 Soft, Cozy Square Decorative Pillows for Sofa, Couch Pillows, Bed, Living Room Luxury Cushion Covers Including Insert - Red and Black",Throw Pillow Covers,Home,3.3,37.79,11.34
99.0,True,False,Heirloom Traditions Paints,33,2894174795,"ALL-IN-ONE Paint, Putty (Light Taupe), 128 Fl Oz Gallon. Durable cabinet and furniture paint. Built in primer and top coat, no sanding needed.",Beige Paint,Home Improvement,4.5,129.99,30.99
47.0,True,False,Porch & Den,379,882636216,Porch & Den  McGuinness Chevron Stripes Area Rug,Kitchen Rugs,Home,4.1,62.69,15.68
49.5,True,False,Amay's,8,3638167663,Amay 800 Thread Count 100% Organic Cotton Full Size 1PC Flat Sheet (81x96 ) Lavender Striped,Colored Sheets,Home,5,55.0,5.5
8.46,True,False,BELLA + CANVAS,11,156310639,Bella + Canvas Ladies' Jersey Muscle Tank - B6003,Womens Tank Tops,Clothing,4,9.65,1.19
25.0,True,False,Comfort Canopy,316,1543783583,Comfort Canopy - Reversible Gray/Light Gray Lightweight All Season Down-Alternative Comforter for Twin Size Beds,Comforter Sets,Home,4.9,129.99,105.0
38.0,True,False,Unique Loom,1312,429169175,"Unique Loom Geometric Trellis Frieze Rug Light Gray/Ivory 5' 1"" Octagon Trellis Traditional Perfect For Living Room Bed Room Dining Room Office",All Area Rugs,Home,4.7,65.26,27.27
18.0,True,False,Disney,9,1734365938,Disney Minnie Mouse Newborn Baby Girls Snap Cosplay Coverall and Hat Newborn to Infant,Baby Girls Bodysuits,Clothing,5,19.99,2.0
30.0,True,False,Bare Home,283,687219623,"Bare Home Luxury Duvet Cover and Sham Set - Premium 1800 Collection - Ultra-Soft - Twin/Twin XL, Heather Pewter, 2-Pieces",Boys Comforter Sets,Home,4.2,38.99,9.0
7.89,True,False,Betiyuaoe,4,124194662,Lingerie Pajama Sets for Women Silk Lace Robe Dress Babydoll Sleepwear Nightdress Pajamas Set,Lingerie Sets,Clothing,2.8,11.99,4.1
11.5,True,False,Happy Town,1,5358743094,Happy Town Toddler Baby Girl Boho Dress Linen Ruffle Sleeveless Casual Dress,Toddler Girls Casual Dresses,Clothing,5,21.99,10.5
36.0,True,False,Journee Collection,32,1597065973,Journee Collection Womens Metallic Rhinestone Slingbacks,Block Heels,Clothing,4.4,100.0,64.01
27.0,True,False,Dee's Collection,1,1699667139,"Full XL Size Tailored Drop Ruffled Solid Bed Skirt with Adjustable Elastic Belt Microfiber Fabric Fade & Wrinkle Resistant Bed Frame Cover Easy to Fit & Care (10 Inch Drop, Black)",Toddler Bedding Sets & Sheets,Baby,1,29.99,3.0
16.0,True,False,Bare Home,1737,171629953,"Bare Home Fitted Sheet - Premium 1800 Collection - Deep Pocket - Ultra-Soft Wrinkle Resistant - Twin XL, Light Blue",Colored Sheets,Home,4.6,28.49,12.5
29.0,True,False,Hobibear,133,1702091300,"HOBIBEAR Barefoot Minimalist Shoes Womens Mens | Zero Drop | Wide Width Fashion Sneaker Wine red,7 Wide Women/6 Wide Men",Womens Sneakers,Clothing,4.7,69.99,41.0
23.0,True,False,LZLER,14,252142487,LZLER Mens Casual Chino Pants Stretch Slim Fit Flat Front Dress Pants,Mens Pants,Clothing,4.3,28.98,6.0
15.0,True,False,Ibtom Castle,5,3069399905,IBTOM CASTLE Toddler Baby Girls Boho Rainbow Tutu Floral Sequin Sleeveless Backless Ruffle Tulle Dress Princess Birthday Party Sundress 6-12 Months Hot Pink Sequin Dots,Baby Girls Casual Dresses,Clothing,4.2,26.99,12.0
20.9,True,False,Casual Nights,215,576255453,Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger,Womens Nightshirts & Gowns,Clothing,4.1,23.99,3.12
14.0,True,False,Daystry,27,5077062607,Daystry Women's Plus Size Button Down Short Sleeve Shirt Business Casual V Neck Tops Black-4X,Womens Button Down Shirts,Clothing,4.7,32.99,19.0
14.9,True,False,Aiyino,7,819152370,Aiyino Women L-5XL Plus Size High Waisted Sweatpants Drawstring Jogger Pants Tapered Athletic Workout Yoga Lounge Pants,Plus Size Loungewear,Clothing,4.1,19.99,5.14
16.0,True,False,HAWEE,43,654199125,HAWEE One-Piece Swimsuits for Women Plus Size Mid Waist Monokini Tummy Control Bathing Suits Retro Full Coverage Swimwear,Womens One-piece Swimsuits,Clothing,3,19.99,4.0
8.15,True,False,Super Nutrition,113,228477707,"Mens Multivitamin by Super Nutrition - Vitamin & Mineral Blend with Supporting Herbs & Whole Foods - Energy & Immune Support - Gluten Free, Non-GMO - 30 Chewable Tablets - Wild Berry",Men's Multivitamins,Health and Medicine,4.6,10.19,2.04
7.29,True,False,Follure Clothing,1,934585361,Dresses for Women Summer Wedding Guest Short Sleeve V-neck Fashion Pleated Ruffles Mini Beach Dress,Mini Dresses,Clothing,3,9.59,2.3
68.7,True,False,Comfortview,78,283928117,Comfortview Meredith Bootie Short Ankle Boot Women's Winter Shoes (Wide Widths Available),Womens Booties,Clothing,4.4,77.29,8.6
349.0,True,False,WestinTrends,112,517880131,"WestinTrends Malibu 3-Pieces Outdoor Patio Furniture Set, All Weather Outdoor Seating Plastic Adirondack Chair Set of 2 with Coffee Table for Porch Lawn Backyard, Turquoise",Shop All Patio Furniture,Patio & Garden,4.8,629.99,281.0
26.0,True,False,Pink Queen,3,6003465421,Pink Queen Women's Tankini Swimsuit 2 Piece Tummy Control Bathing Suit Ruched Tankini Tops with Swim Skirt Swimwear,Womens Swimsuit Tops,Clothing,5,33.88,7.89
7.97,False,True,O'Keeffe's,662,46280772,O'Keeffe's Working Hands Hand Cream 3oz,Hand Creams,Personal Care,4.7,16.988,6.526000000000001
30.0,True,False,DONAMA,614,5091583903,"DONAMA Cervical Neck Pillow for Pain Relief Sleeping,Memory Foam Pillow with Breathable Pillowcase,Orthopedic Ergonomic Contoured Support for Side,Back and Stomach,Queen Size 23.62""×14.17""×4.72"" Black",Bed Pillows,Home,4.7,79.99,50.0
5.91,True,False,Hask,426,3408509128,"(3 pack) Hask Keratin Smoothing Deep Conditioner, 1.75 oz, Travel Size",Deep Conditioner,Beauty,4.6,28.814999999999998,11.002
6.11,True,False,Giftesty,347,1561196134,Giftesty Womens Plus Size Clearance Women Short Sleeves O-Neck Heart-Shaped Print Casual Tops Blouse T-Shirt,Plus Size Tops,Clothing,3.7,12.11,6.0
32.4,True,False,Dee's Collection,4,1511750291,36 Inch Drop Twin XL Dorm Bed Skirt Lavender Ruffled Pattern Microfiber Made,Bed Skirts,Home,4,35.99,3.6
22.5,True,False,SGI bedding,10,903980841,"SGI Bedding 21 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Full, Teal",Bed Skirts,Home,4.8,24.99,2.5
160.0,True,False,Aiho,307,2559020018,"Aiho 6' x 4' Shed, Outdoor Storage Shed with Sliding and Lockable Doors for Garden and Backyard - Grey",Wood Sheds,Patio & Garden,4.3,447.99,288.0
73.6,True,False,Amay's,13,2674700762,Amay Grommet Top Blackout Curtain Panel Grey 60 Inch Wide by 84 Inch Long-1Panel,Shop Curtains,Home,5,92.0,18.4
13.0,True,False,American Crew,197,52271084,"American Crew 3-In-1 Shampoo,Conditioner and Body Wash 250ml/8.45oz",All American Crew,Premium Beauty,4.6,55.79,14.4525
7.88,True,False,Sentmoon,4,5802524271,Summer Savings Wycnly on Sale Capri Pants for Women Womens Drawstring Elastic Waist Capris Pants Summer Casual Plus Size Button Straight Leg 3/4 Trousers Comfy Cotton Linen Pocket Cropped Pants,Womens Pants,Clothing,4.8,8.77,0.89
10.0,True,False,Hanes,71,1098927823,"Hanes Essentials Men's Long Sleeve Cotton T-Shirt, Sizes S-3XL",Hanes Mens T-Shirts,Clothing,4.4,14.0,4.0
26.0,True,False,TIYOMI,46,1954681481,TIYOMI Ladies Plus Size 4X Solid Color Tunic Long Sleeve Henley Button Crewneck Red Shirt Loose Fit Tops Autumn Fall Winter Blouses 4XL 24W 26W,Plus Size Tops,Clothing,4.2,30.99,5.0
12.9,True,False,CALIPESSA,9,943193551,CALIPESSA Womens Summer Fashion Sleeveless Floral Print Scoop Neck Racerback Casual Blue Tank Top,Womens Tank Tops,Clothing,4.6,18.9,6.0
12.0,True,False,Shoes8teen,481,283296798,Shoes8teen Womens Canvas Shoes Lace up Sneakers,Womens Casual Shoes,Clothing,3.8,14.98,3.0
8.19,True,False,Ussuma,1,1597346185,"USSUMA Mens Cardigan Sweaters, Mens Outwear Long-Sleeved Button Down Cardigan Breathable Oversized Cardigans Youth Solid Color",Mens Cardigans and Zip-up Sweaters,Clothing,1,19.99,11.8
48.7,True,False,Levi Strauss Signature,403,468030044,Levis Women's Plus Size 724 High-Rise Straight Jeans,Plus Size Jeans,Clothing,4.3,69.5,20.85
25.2,True,False,Whale Flotilla,73,1127823001,"Whale Flotilla Microfiber Queen Size (96x90 inches) Quilt Set Lightweight Quilted Bedspreads Coverlets Set with Stars Pattern, Grey, 3 Piece (1 Quilt, 2 Shams)",Quilt Sets,Home,4.4,52.99,27.8
57.0,True,False,CoverMates,797,484579696,"Covermates BuiltIn Grill Cover  Water Resistant, Cinching Drawcord, Grill and Heating, 54W x 33D x 18H, Black",Clearance Outdoor Cooking,Patio & Garden,4.5,74.99,18.0
19.0,True,True,Fruit of the Loom,647,5154946825,"Fruit of the Loom Men's EverSoft CoolZone Fly Boxer Briefs, Super Value 10-Pack",Fruit of the Loom Boxer Briefs,Clothing,4.6,29.48,10.5
15.0,True,False,Ibtom Castle,40,1891114442,IBTOM CASTLE Kid Girls Butterfly Sequins Camisole Ballet Dance Dress Glitter Ruffle Tutu Skirt Dancewear,Girls Dresses,Clothing,4.8,22.68,7.69
6.88,True,True,COVERGIRL,668,5201103967,"COVERGIRL Clean Invisible Liquid Foundation, 165 Tawny, 1.0 fl oz",Liquid Foundation,Beauty,4.3,28.814999999999998,11.002
90.0,True,False,Dearfoams,1471,557526814,Fireside By Dearfoams Women's Perth Genuine Shearling Foldover Boot,Womens Booties,Clothing,4.3,129.0,39.05
30.0,True,False,UVPLove,73,3570466301,UVPLOVE Womens 2023 Fall Casual Turtleneck Batwing-Sleeved Chunky Oversized Ribbed Knit Tunic Sweaters in Pullover Style,Womens Workwear Sweaters,Clothing,4.6,36.99,7.0
6.89,True,False,PNTUTB,1,1993962962,Pntutb Clearance Womens Active Performance Skort Lightweight Skirt for Running Tennis Golf Sport,Tennis Skirts,Sports & Outdoors,3,7.79,0.9
